Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
775,1/28/2011,Critical,8,31.87,0.1,Regular Air,-1.25,4.26,1.2,Peter McVee,California,94404,West,Small Business,Office Supplies,Pens & Art Supplies,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Wrap Bag,0.44,1/30/2011
801,12/31/2011,Critical,20,59.85,0.03,Regular Air,-47.41,2.74,3.5,Thais Sissman,Wisconsin,53235,Central,Corporate,Office Supplies,Pens & Art Supplies,Rogers Handheld Barrel Pencil Sharpener,Small Pack,0.58,1/3/2012
802,11/17/2010,Critical,2,38.5,0.09,Regular Air,-59.93,15.99,9.4,Kean Nguyen,Maryland,21794,South,Corporate,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Small Box,0.49,11/17/2010
802,11/17/2010,Critical,33,378.6,0.08,Regular Air,12.7245,11.7,5.63,Kean Nguyen,Maryland,21794,South,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4,11/19/2010
805,5/17/2011,Not Specified,39,197.56,0.02,Regular Air,-119.86,4.97,5.71,Toby Swindell,Florida,32046,South,Small Business,Furniture,Office Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Medium Box,0.54,5/19/2011
807,10/6/2010,Medium,45,196.85,0.01,Regular Air,-166.85,4.28,6.18,Neola Schneider,New Jersey,7837,East,Home Office,Office Supplies,Paper,Xerox 1980,Small Box,0.4,10/7/2010
807,10/6/2010,Medium,32,124.56,0.04,Regular Air,-14.33,3.95,2,Neola Schneider,New Jersey,7837,East,Home Office,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,10/7/2010
832,3/1/2012,Low,7,53.46,0.02,Regular Air,-17.58,6.48,5.9,Alice McCarthy,Idaho,83201,West,Corporate,Office Supplies,Paper,Xerox 1976,Small Box,0.37,3/5/2012
833,12/26/2008,Medium,1,19.32,0.03,Regular Air,-20.3205,12.53,7.17,Olvera Toch,Colorado,80621,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,0.38,12/27/2008
834,4/4/2009,Medium,15,1813.04,0.01,Delivery Truck,-188.96,115.99,56.14,Eugene Moren,Washington,99403,West,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,4/5/2009
835,8/20/2011,Not Specified,18,125.16,0.02,Regular Air,-23.48,6.48,5.14,Duane Huffman,Delaware,19810,East,Small Business,Office Supplies,Paper,Xerox 23,Small Box,0.37,8/21/2011
837,4/27/2009,Not Specified,11,65.7,0.01,Regular Air,13.41,5.84,0.83,Sean O'Donnell,Maryland,21794,South,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Smear-Safe Highlighters,Wrap Bag,0.49,4/29/2009
868,4/21/2012,Not Specified,32,716.84,0,Regular Air,134.72,21.78,5.94,Carlos Daly,Delaware,19810,East,Home Office,Office Supplies,Appliances,Holmes HEPA Air Purifier,Medium Box,0.5,4/22/2012
868,4/21/2012,Not Specified,31,1474.33,0.04,Regular Air,114.46,47.98,3.61,Carlos Daly,Delaware,19810,East,Home Office,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,4/23/2012
870,5/2/2010,Not Specified,23,1661.04,0.04,Regular Air,475.54,70.97,3.5,Valerie Dominguez,Ohio,45999,Central,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,5/2/2010
871,9/27/2011,Low,17,104.94,0.06,Regular Air,-34.97,6.24,5.22,David Kendrick,Georgia,39901,South,Home Office,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,9/27/2011
896,1/19/2010,Critical,50,1246.52,0.01,Regular Air,52.479,24.92,12.98,Edward Nazzal,Virginia,20101,South,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,1/19/2010
898,4/15/2010,High,26,7668.55,0.04,Delivery Truck,-183.45,296.18,54.12,Sanjit Jacobs,Idaho,83877,West,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,4/15/2010
898,4/15/2010,High,40,676.13,0.03,Regular Air,45.39,15.98,6.5,Sanjit Jacobs,Idaho,83877,West,Consumer,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.48,4/17/2010
900,8/13/2009,Not Specified,29,1193.65,0.07,Regular Air,507.5775,40.98,2.99,Karen Carlisle,Florida,34997,South,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Small Box,0.36,8/14/2009
902,6/8/2009,Not Specified,10,1925.83,0.09,Regular Air,359.83,207.48,0.99,Meg O'Connel,New Jersey,7514,East,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,6/11/2009
928,1/12/2011,Low,26,390.2,0.02,Express Air,45,14.58,7.4,Anthony O'Donnell,Alabama,35480,South,Consumer,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,0.48,1/14/2011
928,1/12/2011,Low,21,1222.68,0.06,Express Air,300.97,59.98,3.99,Anthony O'Donnell,Alabama,35480,South,Consumer,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,1/17/2011
929,8/14/2012,High,39,84.33,0.04,Regular Air,-64.29,2.08,2.56,Luke Foster,California,91188,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55,8/16/2012
929,8/14/2012,High,21,227.66,0.04,Regular Air,-100.16,10.97,6.5,Luke Foster,California,91188,West,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,8/17/2012
930,10/29/2009,Critical,11,79.19,0,Regular Air,13.91,6.88,2,Phillina Ober,New York,14925,East,Small Business,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,10/29/2009
930,10/29/2009,Critical,22,922.39,0.03,Express Air,-41.64,41.32,58.66,Phillina Ober,New York,14925,East,Small Business,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.76,10/30/2009
933,6/17/2012,Not Specified,15,80.61,0.02,Regular Air,-4.715,5.28,2.99,Claudia Miner,Delaware,19936,East,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,6/17/2012
960,8/3/2009,Medium,46,605.97,0.07,Regular Air,-22.72,13.73,6.85,Jim Kriz,California,90835,West,Consumer,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,8/4/2009
962,3/18/2009,Low,33,4064.05,0.06,Regular Air,1408.1865,122.99,19.99,Mike Vittorini,Arizona,85233,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,Small Box,0.37,3/20/2009
962,3/18/2009,Low,47,3213.87,0.08,Delivery Truck,-1069.72,68.81,60,Mike Vittorini,Arizona,85233,West,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,3/20/2009
964,4/1/2011,Medium,50,315.02,0.02,Regular Air,95.1575,5.98,1.49,Stefania Perrino,South Carolina,29338,South,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,4/3/2011
964,4/1/2011,Medium,4,40.02,0.02,Regular Air,-1.28,9.93,1.09,Stefania Perrino,South Carolina,29338,South,Corporate,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag,0.43,4/3/2011
965,3/27/2011,Low,42,11230.25,0.07,Delivery Truck,-2505.3,280.98,35.67,Jas O'Carroll,Connecticut,6928,East,Corporate,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,4/3/2011
967,5/3/2012,Medium,42,1634.9,0.01,Regular Air,502.42,37.74,2.9,Maureen Gastineau,California,93456,West,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-150 Electric Pencil Sharpener,Small Pack,0.59,5/4/2012
967,5/3/2012,Medium,6,90.56,0.03,Regular Air,-43.2,13.99,7.51,Maureen Gastineau,California,93456,West,Consumer,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,5/5/2012
967,5/3/2012,Medium,48,11278.18,0.01,Delivery Truck,1836.81,227.55,32.48,Maureen Gastineau,California,93456,West,Consumer,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.68,5/6/2012
994,3/2/2009,Low,38,132.07,0.06,Regular Air,14,3.58,1.63,Kelly Lampkin,Utah,84741,West,Corporate,Office Supplies,Rubber Bands,"OIC Colored Binder Clips, Assorted Sizes",Wrap Bag,0.36,3/6/2009
995,4/12/2011,Medium,46,1815.49,0.03,Regular Air,782.91,39.89,3.04,Neola Schneider,New Jersey,7837,East,Home Office,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Wrap Bag,0.53,4/13/2011
998,10/8/2009,Not Specified,16,248.26,0.07,Regular Air,93.8,15.74,1.39,Allen Rosenblatt,Mass,2180,East,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,10/9/2009
999,7/18/2010,Low,6,583.64,0.08,Regular Air,-179.5,95.43,19.99,Max Jones,Washington,98310,West,Home Office,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Small Box,0.79,7/25/2010
1027,4/15/2012,Medium,19,1406.15,0.04,Delivery Truck,-379.1,70.98,46.74,Hallie Redmond,South Carolina,29907,South,Home Office,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,0.56,4/17/2012
1028,11/13/2008,High,6,165.75,0.03,Regular Air,-28.46,28.48,1.99,Matt Collins,Michigan,48001,Central,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,11/14/2008
1028,11/13/2008,High,11,2021.147,0.01,Regular Air,-60.39,205.99,5.99,Matt Collins,Michigan,48001,Central,Consumer,Technology,Telephones and Communication,3285,Small Box,0.59,11/15/2008
1031,7/14/2009,Medium,34,226.1,0,Regular Air,-52.21,6.37,5.19,Sanjit Jacobs,Idaho,83877,West,Consumer,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38,7/16/2009
1057,1/2/2012,Critical,41,341.36,0.09,Regular Air,-52.48,8.46,3.62,Anthony Witt,Utah,84663,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,1/4/2012
1058,3/8/2010,Medium,3,469.438,0.07,Regular Air,-888.162,195.99,8.99,Jim Epp,Idaho,83465,West,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,3/9/2010
1059,1/9/2009,Critical,24,990.1,0.03,Regular Air,310.216,40.98,7.47,Sean O'Donnell,Maryland,21794,South,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,0.37,1/10/2009
1059,1/9/2009,Critical,22,127.33,0.02,Regular Air,5.2955,5.34,2.99,Sean O'Donnell,Maryland,21794,South,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,1/11/2009
1060,1/3/2010,Medium,30,1187.55,0,Regular Air,532.61,37.7,2.99,Harold Dahlen,Nebraska,68717,Central,Corporate,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,1/5/2010
1088,4/2/2012,Low,13,269.02,0.1,Regular Air,-112,20.97,6.5,Muhammed Yedwab,New York,14709,East,Consumer,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,4/9/2012
1095,7/4/2011,Medium,28,142.18,0.07,Regular Air,-50.14,4.98,4.72,Ed Braxton,Arizona,86504,West,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,0.36,7/6/2011
1127,8/1/2011,Not Specified,48,5340.5,0.01,Regular Air,1215.28,110.98,13.99,Stuart Calhoun,Utah,84337,West,Consumer,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Medium Box,0.69,8/2/2011
1154,12/28/2011,Critical,7,516.65,0.01,Express Air,57.1,70.97,3.5,Thea Hendricks,North Carolina,28909,South,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,12/29/2011
1154,12/28/2011,Critical,44,4462.23,0.04,Delivery Truck,440.72,100.98,26.22,Sylvia Foulston,New Jersey,7001,East,Home Office,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Jumbo Box,0.6,12/30/2011
1154,12/28/2011,Critical,11,663.784,0.25,Regular Air,-534.49,71.37,69,Sylvia Foulston,New Jersey,7001,East,Home Office,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,12/30/2011
1154,12/28/2011,Critical,23,115.1,0.02,Regular Air,53.13,4.91,0.5,Thea Hendricks,North Carolina,28909,South,Home Office,Office Supplies,Labels,Avery 493,Small Box,0.36,12/30/2011
1185,7/6/2012,Low,7,374.78,0.09,Regular Air,20.03,55.48,14.3,Ionia McGrath,Alabama,36830,South,Home Office,Office Supplies,Paper,Xerox 194,Small Box,0.37,7/10/2012
1187,10/2/2012,Medium,14,222.91,0.05,Regular Air,20.21,15.98,4,Guy Armstrong,Michigan,48001,Central,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,10/3/2012
1189,2/19/2009,Critical,27,129.1,0,Regular Air,-59.82,4.42,4.99,Aaron Smayling,Ohio,43001,Central,Small Business,Office Supplies,Envelopes,Grip Seal Envelopes,Small Box,0.38,2/20/2009
1191,9/19/2011,Medium,35,3532.96,0.08,Delivery Truck,-850.16,100.8,60,Karl Brown,California,93456,West,Home Office,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Jumbo Drum,0.59,9/20/2011
1217,3/8/2012,Not Specified,25,662.16,0.07,Regular Air,185.21,28.48,1.99,Sung Shariari,Virginia,24157,South,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,3/9/2012
1218,5/2/2009,Not Specified,3,46.46,0.1,Regular Air,-25.13,14.42,6.75,Craig Carroll,Idaho,83201,West,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,5/5/2009
1221,3/1/2012,Not Specified,1,14.68,0.06,Regular Air,-13.777,8.6,6.19,Lela Donovan,Mass,5544,East,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,3/1/2012
1221,3/1/2012,Not Specified,16,68.45,0.08,Regular Air,-57.8795,4.24,5.41,Lela Donovan,Mass,5544,East,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,3/3/2012
1221,3/1/2012,Not Specified,11,10145.14,0.03,Regular Air,3724.5725,896.99,19.99,Lela Donovan,Mass,5544,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,3/3/2012
1222,12/18/2009,Medium,48,257.39,0.08,Regular Air,-121.91,5.28,5.57,Nicole Brennan,California,95503,West,Home Office,Office Supplies,Paper,Xerox 1981,Small Box,0.4,12/18/2009
1253,12/8/2009,Critical,15,494.34,0.05,Regular Air,-30.19,31.98,6.72,Tanja Norvell,Utah,84631,West,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Small Box,0.75,12/8/2009
1280,11/23/2009,Low,40,827.27,0.05,Regular Air,-170.87,20.97,6.5,Harold Dahlen,Nebraska,68717,Central,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,11/23/2009
1282,1/10/2012,Not Specified,26,892.38,0,Regular Air,366.48,31.78,1.99,Emily Grady,Idaho,83201,West,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,1/12/2012
1282,1/10/2012,Not Specified,10,29.41,0.01,Regular Air,-2.06,2.78,1.34,Emily Grady,Idaho,83201,West,Home Office,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,1/12/2012
1285,4/13/2012,Critical,27,3874.12,0,Delivery Truck,-305.98,130.98,54.74,Don Weiss,South Carolina,29808,South,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,4/13/2012
1285,4/13/2012,Critical,8,1452.216,0.05,Delivery Truck,-308.1,218.75,69.64,Don Weiss,South Carolina,29808,South,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,4/14/2012
1286,3/26/2010,Not Specified,46,234.37,0.05,Regular Air,-144.6815,5.18,5.74,Lena Creighton,Washington,99403,West,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,3/27/2010
1286,3/26/2010,Not Specified,14,1000.3565,0.06,Regular Air,229.779,85.99,3.3,Lena Creighton,Washington,99403,West,Home Office,Technology,Telephones and Communication,Accessory20,Small Pack,0.37,3/28/2010
1287,5/17/2009,High,39,3908.65,0.06,Regular Air,480.57,105.29,10.12,Mitch Willingham,North Carolina,27006,South,Corporate,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box,0.79,5/19/2009
1313,7/26/2009,Critical,34,840.07,0,Regular Air,-83.75,22.84,16.92,Sally Matthias,Mass,2139,East,Home Office,Office Supplies,Paper,Xerox 1973,Small Box,0.39,7/28/2009
1314,3/25/2009,Medium,4,42.58,0,Regular Air,-7.61,9.27,4.39,Justin Knight,Michigan,49971,Central,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wrap Bag,0.38,3/27/2009
1317,3/31/2011,High,40,192.54,0.08,Regular Air,-186.73,4.98,7.44,Janet Lee,Ohio,43317,Central,Consumer,Office Supplies,Paper,Xerox 1922,Small Box,0.36,4/1/2011
1317,3/31/2011,High,44,523.42,0.06,Regular Air,39.423,11.7,5.63,Janet Lee,Ohio,43317,Central,Consumer,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4,4/2/2011
1317,3/31/2011,High,29,156.7,0.06,Regular Air,-76.64,5.28,5.57,Janet Lee,Ohio,43317,Central,Consumer,Office Supplies,Paper,Xerox 1981,Small Box,0.4,4/2/2011
1344,2/27/2012,Low,18,2480.9205,0.01,Regular Air,313.578,155.99,8.99,Jim Radford,Mass,2054,East,Corporate,Technology,Telephones and Communication,LX 788,Small Box,0.58,3/2/2012
1344,2/27/2012,Low,15,834.904,0.06,Regular Air,-11.682,65.99,5.26,Jim Radford,Mass,2054,East,Corporate,Technology,Telephones and Communication,g520,Small Box,0.59,3/5/2012
1345,9/9/2012,Low,24,2443.85,0.08,Delivery Truck,-120.85,100.98,35.84,Ritsa Hightower,Connecticut,6817,East,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,9/13/2012
1346,4/30/2012,High,48,4789.89,0.09,Delivery Truck,421.15,100.98,26.22,Theone Pippenger,Mass,5544,East,Corporate,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Jumbo Box,0.6,5/2/2012
1382,6/29/2010,Low,5,89.335,0.06,Regular Air,-107.096,20.99,2.5,Corey Catlett,Colorado,80001,West,Home Office,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81,7/3/2010
1382,6/29/2010,Low,39,158.46,0.06,Regular Air,-130.663,3.98,5.26,Corey Catlett,Colorado,80001,West,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,7/6/2010
1382,6/29/2010,Low,31,7180.83,0.02,Delivery Truck,487.17,220.98,64.66,Corey Catlett,Colorado,80001,West,Home Office,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,0.62,7/6/2010
1383,3/9/2010,High,43,17129.97,0.07,Regular Air,5616.08,415.88,11.37,Frank Merwin,Idaho,83877,West,Consumer,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,3/10/2010
1411,11/2/2009,High,39,5748.2,0.09,Delivery Truck,-459.86,160.98,35.02,Ed Jacobs,Florida,32122,South,Small Business,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Jumbo Box,0.72,11/3/2009
1411,11/2/2009,High,47,6717.9325,0.09,Regular Air,1717.893,175.99,4.99,Ed Jacobs,Florida,32122,South,Small Business,Technology,Telephones and Communication,5165,Small Box,0.59,11/4/2009
1412,1/23/2010,Not Specified,13,59.03,0.1,Express Air,26.92,3.69,0.5,Carlos Soltero,Michigan,49822,Central,Consumer,Office Supplies,Labels,Avery 52,Small Box,0.38,1/25/2010
1412,1/23/2010,Not Specified,21,97.48,0.05,Regular Air,-5.77,4.71,0.7,Carlos Soltero,Michigan,49822,Central,Consumer,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,0.8,1/25/2010
1414,6/28/2011,Critical,44,4530.96,0.07,Delivery Truck,-993.35,105.49,41.64,Carol Darley,Illinois,62444,Central,Small Business,Furniture,Tables,Balt Solid Wood Rectangular Table,Jumbo Box,0.75,6/28/2011
1440,6/22/2011,Low,41,726.22,0.01,Regular Air,52.47,17.67,8.99,Stefanie Holloman,North Carolina,27010,South,Small Business,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,6/24/2011
1444,10/18/2009,Medium,25,772.24,0.07,Regular Air,181.98,30.98,8.74,Noel Staavos,California,92320,West,Home Office,Office Supplies,Paper,Xerox 1979,Small Box,0.4,10/19/2009
1444,10/18/2009,Medium,2,21.44,0.02,Regular Air,-13.67,6.48,8.74,Noel Staavos,California,92320,West,Home Office,Office Supplies,Paper,Xerox 1984,Small Box,0.36,10/20/2009
1444,10/18/2009,Medium,32,21717.36,0.06,Express Air,8249.86,699.99,24.49,Noel Staavos,California,92320,West,Home Office,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,10/20/2009
